fight_id,round,name,kd,sig_l,sig_a,sig_p,total_l,total_a,td_l,td_a,td_p,sub,rev,ctrl,head_l,head_a,body_l,body_a,leg_l,leg_a,distance_l,distance_a,clinch_l,clinch_a,ground_l,ground_a
0,1,Alexander Volkanovski,0,27,44,61%,31,48,1,3,33%,0,0,0:58,21,34,2,4,4,6,14,27,4,6,9,11
0,1,Diego Lopes,0,8,22,36%,11,26,0,0,---,0,0,0:03,5,16,1,2,2,4,8,22,0,0,0,0
0,2,Alexander Volkanovski,0,24,52,46%,27,55,0,2,0%,0,0,0:20,18,42,0,3,6,7,24,52,0,0,0,0
0,2,Diego Lopes,1,16,33,48%,17,34,0,0,---,0,0,0:02,15,32,1,1,0,0,15,32,0,0,1,1
0,3,Alexander Volkanovski,0,25,45,55%,25,45,0,1,0%,0,0,0:00,21,38,1,2,3,5,25,45,0,0,0,0
0,3,Diego Lopes,0,9,37,24%,9,37,0,0,---,0,0,0:00,7,33,1,3,1,1,9,37,0,0,0,0
0,4,Alexander Volkanovski,0,39,57,68%,39,57,0,3,0%,0,0,0:00,36,53,2,2,1,2,39,57,0,0,0,0
0,4,Diego Lopes,0,16,43,37%,16,43,0,0,---,0,0,0:00,13,37,2,5,1,1,14,39,2,4,0,0
0,5,Alexander Volkanovski,0,43,61,70%,43,61,0,2,0%,0,0,0:00,40,58,3,3,0,0,40,56,3,5,0,0
0,5,Diego Lopes,0,14,59,23%,18,63,0,0,---,0,0,0:00,9,53,2,2,3,4,13,55,1,4,0,0
1,1,Michael Chandler,0,5,11,45%,7,14,2,3,66%,0,0,2:10,4,10,1,1,0,0,4,7,0,0,1,4
1,1,Paddy Pimblett,0,16,40,40%,25,50,0,0,---,0,0,0:00,7,28,1,2,8,10,16,40,0,0,0,0
1,2,Michael Chandler,0,5,14,35%,11,21,2,4,50%,0,0,0:34,1,6,2,5,2,3,5,14,0,0,0,0
1,2,Paddy Pimblett,0,34,63,53%,49,83,0,0,---,0,1,2:15,26,53,1,1,7,9,19,41,4,5,11,17
1,3,Michael Chandler,0,1,3,33%,2,4,0,0,---,0,0,0:00,1,2,0,1,0,0,1,3,0,0,0,0
1,3,Paddy Pimblett,0,30,40,75%,47,64,1,2,50%,0,0,2:26,28,38,2,2,0,0,8,15,0,0,22,25
2,1,Yair Rodriguez,0,11,21,52%,26,40,0,0,---,0,0,0:00,3,10,4,5,4,6,10,20,1,1,0,0
2,1,Patricio Freire,0,4,10,40%,5,12,0,1,0%,0,0,0:35,0,5,0,1,4,4,4,10,0,0,0,0
2,2,Yair Rodriguez,0,21,45,46%,25,52,1,1,100%,0,0,0:02,8,28,6,9,7,8,20,44,1,1,0,0
2,2,Patricio Freire,0,8,26,30%,8,26,1,3,33%,0,0,0:28,5,21,1,2,2,3,8,26,0,0,0,0
2,3,Yair Rodriguez,1,38,56,67%,46,65,0,0,---,0,0,1:41,27,44,8,9,3,3,13,25,0,0,25,31
2,3,Patricio Freire,0,5,14,35%,10,22,0,0,---,1,0,0:00,3,12,1,1,1,1,5,14,0,0,0,0
3,1,Bryce Mitchell,0,22,34,64%,23,35,1,3,33%,0,0,0:53,5,11,3,9,14,14,22,33,0,1,0,0
3,1,Jean Silva,0,9,29,31%,10,30,0,0,---,2,0,0:06,2,20,6,7,1,2,8,28,1,1,0,0
3,2,Bryce Mitchell,0,14,30,46%,14,31,0,11,0%,0,0,0:50,2,14,5,9,7,7,13,28,1,2,0,0
3,2,Jean Silva,1,18,34,52%,19,35,0,0,---,1,0,0:13,9,24,7,8,2,2,15,28,2,4,1,2
4,1,Nikita Krylov,0,4,22,18%,4,22,0,0,---,0,0,0:00,3,16,1,6,0,0,4,22,0,0,0,0
4,1,Dominick Reyes,1,8,17,47%,8,17,0,0,---,0,0,0:02,5,14,1,1,2,2,6,15,0,0,2,2
5,1,Dan Ige,0,9,37,24%,9,37,0,0,---,0,0,0:01,4,25,1,6,4,6,9,37,0,0,0,0
5,1,Sean Woodson,0,26,51,50%,26,51,0,0,---,0,0,0:00,15,39,6,7,5,5,26,51,0,0,0,0
5,2,Dan Ige,0,15,41,36%,17,43,0,2,0%,0,0,0:32,9,30,5,9,1,2,15,41,0,0,0,0
5,2,Sean Woodson,0,18,49,36%,24,55,0,0,---,0,0,0:10,15,45,0,1,3,3,18,49,0,0,0,0
5,3,Dan Ige,0,20,29,68%,27,36,0,0,---,0,0,0:00,15,23,5,5,0,1,17,26,3,3,0,0
5,3,Sean Woodson,0,7,15,46%,7,15,0,1,0%,0,0,0:00,6,14,1,1,0,0,7,15,0,0,0,0
6,1,Yan Xiaonan,0,6,17,35%,31,50,0,0,---,0,0,0:00,4,11,2,4,0,2,5,16,0,0,1,1
6,1,Virna Jandiroba,0,4,9,44%,18,31,1,5,20%,0,0,3:03,4,9,0,0,0,0,3,7,0,1,1,1
6,2,Yan Xiaonan,0,4,6,66%,14,20,0,0,---,0,1,0:27,4,6,0,0,0,0,0,1,0,0,4,5
6,2,Virna Jandiroba,0,0,1,0%,40,51,1,1,100%,2,1,4:14,0,1,0,0,0,0,0,1,0,0,0,0
6,3,Yan Xiaonan,0,7,21,33%,19,33,0,0,---,0,0,0:00,5,17,1,3,1,1,7,21,0,0,0,0
6,3,Virna Jandiroba,0,7,10,70%,38,49,1,5,20%,1,0,2:42,7,10,0,0,0,0,5,8,0,0,2,2
7,1,Jim Miller,0,10,16,62%,14,21,1,1,100%,2,0,1:39,10,15,0,0,0,1,4,10,1,1,5,5
7,1,Chase Hooper,0,10,21,47%,24,41,1,3,33%,0,0,1:57,4,13,5,7,1,1,9,20,1,1,0,0
7,2,Jim Miller,0,1,12,8%,2,13,0,0,---,0,0,0:00,0,9,0,1,1,2,1,12,0,0,0,0
7,2,Chase Hooper,0,5,11,45%,10,19,5,8,62%,0,0,4:04,4,10,1,1,0,0,4,10,0,0,1,1
7,3,Jim Miller,0,2,7,28%,6,11,0,0,---,0,0,0:00,1,6,1,1,0,0,2,6,0,1,0,0
7,3,Chase Hooper,0,6,12,50%,25,34,2,3,66%,1,0,4:07,5,11,1,1,0,0,5,11,0,0,1,1
8,1,Darren Elkins,0,13,31,41%,18,45,1,7,14%,0,0,0:48,11,28,1,2,1,1,12,29,0,0,1,2
8,1,Julian Erosa,0,54,73,73%,69,92,0,0,---,0,0,0:48,52,71,0,0,2,2,22,39,11,12,21,22
9,1,Sedriques Dumas,0,3,26,11%,3,26,0,0,---,0,0,0:00,0,18,2,5,1,3,3,26,0,0,0,0
9,1,Michal Oleksiejczuk,1,34,57,59%,34,59,0,0,---,0,0,0:18,27,49,7,8,0,0,13,27,0,0,21,30
10,1,Sumudaerji,0,11,30,36%,17,37,0,0,---,0,0,0:00,5,18,1,3,5,9,11,30,0,0,0,0
10,1,Mitch Raposo,0,5,12,41%,8,15,2,7,28%,0,0,1:05,5,12,0,0,0,0,4,11,1,1,0,0
10,2,Sumudaerji,0,14,39,35%,17,44,0,0,---,0,0,0:00,6,27,1,2,7,10,14,38,0,1,0,0
10,2,Mitch Raposo,0,2,5,40%,2,5,1,6,16%,0,0,1:16,1,4,0,0,1,1,2,5,0,0,0,0
10,3,Sumudaerji,0,20,45,44%,44,69,0,0,---,0,0,0:00,14,39,3,3,3,3,14,36,6,9,0,0
10,3,Mitch Raposo,0,2,9,22%,3,10,3,6,50%,0,0,1:57,2,9,0,0,0,0,2,9,0,0,0,0
11,1,Tresean Gore,0,13,39,33%,13,39,0,0,---,0,0,0:06,10,33,1,2,2,4,13,39,0,0,0,0
11,1,Marco Tulio,1,77,110,70%,84,117,0,0,---,0,0,0:16,45,76,25,27,7,7,72,104,4,4,1,2
11,2,Tresean Gore,0,4,21,19%,4,21,0,0,---,0,0,0:00,0,14,2,3,2,4,4,21,0,0,0,0
11,2,Marco Tulio,1,50,65,76%,56,78,0,0,---,0,0,0:27,29,44,15,15,6,6,46,57,0,0,4,8
12,1,Nora Cornolle,0,3,5,60%,18,23,0,0,---,0,0,0:14,1,3,0,0,2,2,3,5,0,0,0,0
12,1,Hailey Cowan,0,2,3,66%,17,23,1,1,100%,0,0,4:24,1,2,1,1,0,0,1,2,0,0,1,1
12,2,Nora Cornolle,0,5,7,71%,6,9,0,0,---,1,0,1:19,4,6,1,1,0,0,2,4,3,3,0,0
12,2,Hailey Cowan,0,1,4,25%,2,5,0,1,0%,0,0,0:00,1,4,0,0,0,0,1,4,0,0,0,0
13,1,Josh Emmett,0,10,28,35%,10,28,1,1,100%,0,0,0:05,6,23,3,4,1,1,10,26,0,1,0,1
13,1,Lerone Murphy,0,10,24,41%,11,26,0,0,---,0,0,0:00,5,16,3,5,2,3,10,24,0,0,0,0
13,2,Josh Emmett,0,2,8,25%,3,11,2,5,40%,0,0,1:50,1,7,0,0,1,1,2,6,0,1,0,1
13,2,Lerone Murphy,0,13,21,61%,26,35,0,0,---,0,0,0:06,2,7,6,9,5,5,9,17,4,4,0,0
13,3,Josh Emmett,0,5,25,20%,7,28,1,2,50%,0,0,1:01,3,19,2,4,0,2,5,22,0,2,0,1
13,3,Lerone Murphy,0,21,36,58%,33,50,0,0,---,0,0,0:00,11,24,3,4,7,8,16,31,5,5,0,0
13,4,Josh Emmett,0,13,38,34%,13,38,0,2,0%,0,0,0:28,9,34,1,1,3,3,12,37,1,1,0,0
13,4,Lerone Murphy,0,22,41,53%,26,46,0,0,---,0,0,0:00,9,22,4,7,9,12,22,41,0,0,0,0
13,5,Josh Emmett,0,11,44,25%,11,44,0,1,0%,0,0,0:15,10,41,0,2,1,1,11,42,0,2,0,0
13,5,Lerone Murphy,0,18,35,51%,21,38,0,0,---,0,0,0:00,10,21,1,5,7,9,18,35,0,0,0,0
14,1,Pat Sabatini,0,12,14,85%,22,28,2,2,100%,1,0,4:43,12,13,0,1,0,0,0,1,1,1,11,12
14,1,Joanderson Brito,0,1,1,100%,10,12,0,0,---,0,0,0:00,0,0,1,1,0,0,1,1,0,0,0,0
14,2,Pat Sabatini,0,6,8,75%,52,59,1,2,50%,0,0,4:34,4,6,2,2,0,0,1,3,0,0,5,5
14,2,Joanderson Brito,0,2,4,50%,13,24,0,0,---,0,0,0:00,2,3,0,0,0,1,2,4,0,0,0,0
14,3,Pat Sabatini,0,6,9,66%,61,71,1,1,100%,0,0,4:30,6,9,0,0,0,0,1,3,0,0,5,6
14,3,Joanderson Brito,0,0,4,0%,4,10,0,0,---,1,0,0:00,0,3,0,1,0,0,0,4,0,0,0,0
15,1,Cortavious Romious,0,5,11,45%,8,14,1,2,50%,0,1,1:11,3,9,1,1,1,1,5,11,0,0,0,0
15,1,ChangHo Lee,0,8,20,40%,61,99,1,2,50%,1,2,3:27,8,18,0,2,0,0,3,13,0,0,5,7
15,2,Cortavious Romious,0,6,13,46%,6,13,1,1,100%,0,0,0:57,4,10,0,1,2,2,6,13,0,0,0,0
15,2,ChangHo Lee,0,36,54,66%,55,80,1,2,50%,0,1,2:11,34,52,2,2,0,0,4,11,0,0,32,43
16,1,Brad Tavares,0,13,36,36%,14,37,0,0,---,0,0,0:00,10,30,2,5,1,1,13,36,0,0,0,0
16,1,Gerald Meerschaert,0,8,24,33%,8,24,0,2,0%,0,0,0:26,5,19,0,1,3,4,8,23,0,1,0,0
16,2,Brad Tavares,0,26,51,50%,26,51,0,0,---,0,0,0:01,15,38,7,9,4,4,24,48,2,3,0,0
16,2,Gerald Meerschaert,0,23,44,52%,23,45,0,1,0%,0,0,0:47,18,35,4,6,1,3,21,42,2,2,0,0
16,3,Brad Tavares,0,8,22,36%,16,30,0,0,---,0,0,0:00,4,17,3,4,1,1,8,21,0,1,0,0
16,3,Gerald Meerschaert,0,7,15,46%,20,28,0,5,0%,0,0,3:31,4,12,3,3,0,0,7,14,0,1,0,0
17,1,Ode Osbourne,0,5,19,26%,5,20,0,0,---,0,0,0:00,1,13,3,5,1,1,5,18,0,1,0,0
17,1,Luis Gurule,0,7,19,36%,21,33,1,3,33%,0,0,2:07,1,7,0,3,6,9,7,18,0,1,0,0
17,2,Ode Osbourne,1,13,24,54%,17,30,0,0,---,0,0,0:07,10,20,3,4,0,0,9,19,0,0,4,5
17,2,Luis Gurule,0,5,15,33%,5,16,0,1,0%,0,0,0:10,2,6,0,4,3,5,4,14,1,1,0,0
18,1,Torrez Finney,0,0,1,0%,7,16,5,8,62%,0,0,4:34,0,0,0,1,0,0,0,0,0,1,0,0
18,1,Robert Valentin,0,6,9,66%,15,22,0,0,---,0,0,0:00,6,8,0,1,0,0,0,2,4,5,2,2
18,2,Torrez Finney,0,4,4,100%,9,14,1,3,33%,0,0,4:24,2,2,2,2,0,0,1,1,0,0,3,3
18,2,Robert Valentin,0,3,6,50%,13,17,0,0,---,0,1,0:16,1,3,2,3,0,0,1,4,2,2,0,0
18,3,Torrez Finney,0,0,3,0%,1,5,2,6,33%,0,0,4:18,0,3,0,0,0,0,0,3,0,0,0,0
18,3,Robert Valentin,0,14,24,58%,65,87,0,0,---,0,0,0:00,11,21,2,2,1,1,4,13,6,7,4,4
19,1,Diana Belbita,0,20,69,28%,23,72,0,0,---,0,0,0:00,6,43,6,17,8,9,20,69,0,0,0,0
19,1,Dione Barbosa,0,27,50,54%,35,58,1,1,100%,1,0,0:58,23,46,2,2,2,2,25,48,2,2,0,0
20,1,Rhys McKee,3,43,111,38%,59,133,0,0,---,0,0,1:10,33,99,6,8,4,4,38,101,3,8,2,2
20,1,Daniel Frunza,0,43,117,36%,50,124,0,0,---,0,0,0:00,31,98,3,9,9,10,37,107,6,10,0,0
21,1,Loma Lookboonmee,0,15,47,31%,26,59,0,1,0%,0,0,0:00,3,23,6,15,6,9,15,47,0,0,0,0
21,1,Istela Nunes,0,22,37,59%,27,46,0,1,0%,0,0,1:09,2,11,5,6,15,20,21,35,1,1,0,1
21,2,Loma Lookboonmee,0,10,16,62%,23,37,1,2,50%,0,0,0:54,6,9,3,6,1,1,8,14,2,2,0,0
21,2,Istela Nunes,0,7,14,50%,14,22,0,0,---,0,0,1:34,1,7,4,5,2,2,5,12,2,2,0,0
21,3,Loma Lookboonmee,0,7,13,53%,62,74,2,2,100%,0,0,3:40,3,9,4,4,0,0,5,9,2,2,0,2
21,3,Istela Nunes,0,7,11,63%,10,14,0,0,---,0,0,0:32,4,8,2,2,1,1,7,11,0,0,0,0
22,1,Victor Henry,1,22,53,41%,50,87,1,1,100%,0,0,1:38,13,44,6,6,3,3,15,44,2,2,5,7
22,1,Pedro Falcao,0,20,43,46%,26,52,0,3,0%,0,0,0:36,12,34,3,4,5,5,20,43,0,0,0,0
22,2,Victor Henry,0,23,54,42%,38,70,0,0,---,0,2,0:56,9,35,11,16,3,3,19,47,4,7,0,0
22,2,Pedro Falcao,0,24,45,53%,28,50,3,5,60%,0,0,1:30,14,33,4,5,6,7,22,42,2,3,0,0
22,3,Victor Henry,0,28,44,63%,51,70,1,2,50%,0,1,1:36,22,36,4,5,2,3,23,36,3,5,2,3
22,3,Pedro Falcao,0,13,29,44%,15,31,1,5,20%,0,0,0:52,8,24,4,4,1,1,13,29,0,0,0,0
23,1,Martin Buday,0,17,39,43%,41,69,0,0,---,0,0,1:10,7,26,0,0,10,13,17,39,0,0,0,0
23,1,Uran Satybaldiev,0,14,51,27%,16,54,0,0,---,0,0,0:00,6,39,2,2,6,10,13,50,1,1,0,0
23,2,Martin Buday,0,28,44,63%,44,64,0,1,0%,0,0,1:24,13,26,2,3,13,15,22,35,6,9,0,0
23,2,Uran Satybaldiev,0,12,47,25%,13,49,0,0,---,0,0,0:00,8,43,1,1,3,3,12,47,0,0,0,0
23,3,Martin Buday,0,13,24,54%,57,78,0,0,---,0,0,2:32,9,20,1,1,3,3,10,19,3,5,0,0
23,3,Uran Satybaldiev,0,10,43,23%,16,51,0,2,0%,0,0,0:20,5,38,3,3,2,2,7,40,3,3,0,0
24,1,Vanessa Demopoulos,0,4,7,57%,7,10,0,0,---,0,0,0:02,4,7,0,0,0,0,4,7,0,0,0,0
24,1,Talita Alencar,0,9,17,52%,19,31,1,1,100%,1,0,4:25,7,15,1,1,1,1,3,11,1,1,5,5
24,2,Vanessa Demopoulos,0,6,20,30%,19,33,0,0,---,0,0,0:00,5,17,1,3,0,0,5,19,0,0,1,1
24,2,Talita Alencar,0,11,24,45%,40,55,1,1,100%,0,0,3:43,7,18,3,3,1,3,8,21,0,0,3,3
24,3,Vanessa Demopoulos,0,0,7,0%,8,20,0,0,---,0,0,0:00,0,7,0,0,0,0,0,7,0,0,0,0
24,3,Talita Alencar,0,25,34,73%,48,64,2,3,66%,0,0,4:30,25,34,0,0,0,0,2,7,0,0,23,27
25,1,Brandon Moreno,0,21,40,52%,21,40,0,0,---,0,0,0:00,14,33,6,6,1,1,21,40,0,0,0,0
25,1,Steve Erceg,0,25,68,36%,25,68,0,0,---,0,0,0:00,18,57,1,4,6,7,25,68,0,0,0,0
25,2,Brandon Moreno,0,21,46,45%,21,46,0,1,0%,0,0,0:00,14,37,1,3,6,6,20,45,1,1,0,0
25,2,Steve Erceg,0,27,48,56%,27,48,0,0,---,0,0,0:00,20,39,4,6,3,3,26,47,1,1,0,0
25,3,Brandon Moreno,0,10,24,41%,10,24,0,0,---,0,0,0:00,3,15,4,6,3,3,10,24,0,0,0,0
25,3,Steve Erceg,0,20,50,40%,20,50,0,0,---,0,0,0:00,16,42,1,3,3,5,20,50,0,0,0,0
25,4,Brandon Moreno,0,19,35,54%,21,37,0,3,0%,0,0,0:27,15,29,4,6,0,0,18,34,1,1,0,0
25,4,Steve Erceg,0,25,57,43%,26,58,0,0,---,0,0,0:00,19,49,4,6,2,2,25,57,0,0,0,0
25,5,Brandon Moreno,0,18,31,58%,22,35,1,1,100%,0,0,0:58,13,24,3,4,2,3,18,31,0,0,0,0
25,5,Steve Erceg,0,19,56,33%,21,58,0,0,---,0,0,0:00,17,50,1,5,1,1,19,56,0,0,0,0
26,1,Manuel Torres,1,23,25,92%,23,25,0,0,---,0,0,0:10,21,23,2,2,0,0,7,9,0,0,16,16
26,1,Drew Dober,0,3,9,33%,3,9,0,0,---,0,0,0:00,2,5,0,3,1,1,3,9,0,0,0,0
27,1,Edgar Chairez,0,8,27,29%,8,27,0,0,---,1,0,0:16,8,25,0,0,0,2,7,25,1,1,0,1
27,1,CJ Vergara,0,6,13,46%,6,13,0,0,---,0,0,0:00,1,2,0,3,5,8,6,13,0,0,0,0
28,1,Raul Rosas Jr.,0,11,18,61%,15,22,1,3,33%,0,0,3:33,6,12,4,4,1,2,7,14,0,0,4,4
28,1,Vince Morales,0,0,4,0%,8,12,1,1,100%,0,0,0:36,0,4,0,0,0,0,0,4,0,0,0,0
28,2,Raul Rosas Jr.,0,5,14,35%,6,15,2,3,66%,0,0,3:28,3,12,0,0,2,2,5,13,0,0,0,1
28,2,Vince Morales,0,11,17,64%,17,23,0,0,---,0,0,0:00,10,16,1,1,0,0,11,17,0,0,0,0
28,3,Raul Rosas Jr.,0,4,7,57%,5,9,1,2,50%,0,0,2:37,3,6,1,1,0,0,4,7,0,0,0,0
28,3,Vince Morales,0,6,10,60%,14,18,0,0,---,2,0,1:38,5,8,1,2,0,0,5,9,0,0,1,1
29,1,David Martinez,1,27,41,65%,28,42,0,1,0%,0,0,0:42,21,34,1,2,5,5,14,25,5,5,8,11
29,1,Saimon Oliveira,0,7,24,29%,7,24,0,0,---,0,0,0:00,3,17,3,4,1,3,7,23,0,1,0,0
30,1,Ronaldo Rodriguez,0,10,25,40%,10,25,1,3,33%,0,0,0:43,4,16,2,3,4,6,10,25,0,0,0,0
30,1,Kevin Borjas,1,17,31,54%,18,32,0,0,---,0,0,0:00,13,27,2,2,2,2,14,28,1,1,2,2
30,2,Ronaldo Rodriguez,0,17,42,40%,17,42,0,2,0%,0,0,0:14,7,30,3,4,7,8,16,41,1,1,0,0
30,2,Kevin Borjas,0,23,33,69%,23,33,0,0,---,0,0,0:00,20,30,2,2,1,1,22,31,1,2,0,0
30,3,Ronaldo Rodriguez,0,37,84,44%,37,84,0,0,---,0,0,0:00,20,64,6,9,11,11,37,83,0,1,0,0
30,3,Kevin Borjas,0,43,77,55%,43,77,0,0,---,0,0,0:00,39,72,2,3,2,2,42,76,1,1,0,0
31,1,Jose Daniel Medina,0,17,33,51%,17,33,0,0,---,0,0,0:00,6,21,6,7,5,5,17,33,0,0,0,0
31,1,Ateba Gautier,1,28,50,56%,28,50,0,0,---,0,0,0:00,24,43,3,6,1,1,26,48,2,2,0,0
32,1,Christian Rodriguez,0,11,14,78%,12,15,1,5,20%,1,0,2:07,3,5,8,9,0,0,2,3,9,11,0,0
32,1,Melquizael Costa,0,22,32,68%,63,73,0,1,0%,0,1,2:12,5,11,15,19,2,2,4,9,8,12,10,11
32,2,Christian Rodriguez,0,19,27,70%,24,33,1,4,25%,0,1,1:42,8,16,9,9,2,2,10,18,9,9,0,0
32,2,Melquizael Costa,0,26,40,65%,71,93,1,1,100%,1,1,2:24,21,32,2,4,3,4,3,11,7,8,16,21
32,3,Christian Rodriguez,0,34,57,59%,41,65,4,6,66%,0,0,2:59,25,48,6,6,3,3,17,32,8,11,9,14
32,3,Melquizael Costa,0,17,33,51%,25,42,0,0,---,0,1,0:17,13,29,2,2,2,2,12,27,2,3,3,3
33,1,Loopy Godinez,0,11,22,50%,26,38,2,2,100%,0,0,3:26,8,19,1,1,2,2,11,22,0,0,0,0
33,1,Julia Polastri,0,14,25,56%,24,36,0,0,---,0,0,0:00,4,11,5,9,5,5,13,20,0,0,1,5
33,2,Loopy Godinez,0,15,27,55%,26,41,2,3,66%,0,0,3:16,12,23,2,3,1,1,13,25,0,0,2,2
33,2,Julia Polastri,0,15,33,45%,25,47,0,0,---,0,0,0:00,7,21,3,7,5,5,11,26,0,0,4,7
33,3,Loopy Godinez,0,58,101,57%,62,105,1,6,16%,0,0,0:48,51,93,6,7,1,1,51,94,7,7,0,0
33,3,Julia Polastri,0,58,93,62%,68,103,0,0,---,0,0,0:19,47,80,6,7,5,6,54,89,4,4,0,0
34,1,Rafa Garcia,0,12,24,50%,19,33,1,2,50%,0,0,1:06,7,17,3,4,2,3,11,23,1,1,0,0
34,1,Vinc Pichel,0,13,38,34%,21,46,0,0,---,0,0,0:00,7,30,2,3,4,5,12,36,0,1,1,1
34,2,Rafa Garcia,0,21,49,42%,24,52,0,2,0%,0,0,0:23,16,44,4,4,1,1,21,49,0,0,0,0
34,2,Vinc Pichel,0,32,70,45%,32,70,0,1,0%,0,0,0:00,12,43,13,19,7,8,29,67,3,3,0,0
34,3,Rafa Garcia,0,31,47,65%,33,51,1,2,50%,0,0,0:46,26,41,5,6,0,0,27,42,3,4,1,1
34,3,Vinc Pichel,0,34,74,45%,35,75,0,2,0%,0,0,0:01,13,43,12,21,9,10,33,71,1,3,0,0
35,1,Jamall Emmers,2,33,54,61%,35,56,0,0,---,0,1,0:49,24,45,7,7,2,2,26,47,3,3,4,4
35,1,Gabriel Miranda,0,18,35,51%,20,37,2,4,50%,1,0,1:25,10,24,5,7,3,4,16,32,2,3,0,0
36,1,MarQuel Mederos,0,23,35,65%,23,35,0,0,---,0,0,0:00,9,19,4,4,10,12,21,33,2,2,0,0
36,1,Austin Hubbard,0,17,39,43%,19,41,0,3,0%,0,0,0:50,10,28,4,7,3,4,15,37,2,2,0,0
36,2,MarQuel Mederos,0,6,11,54%,6,11,0,1,0%,0,0,0:05,3,7,1,1,2,3,6,11,0,0,0,0
36,2,Austin Hubbard,0,3,9,33%,18,35,1,2,50%,1,0,4:12,2,8,1,1,0,0,2,8,1,1,0,0
36,3,MarQuel Mederos,0,15,22,68%,28,35,0,0,---,0,1,1:28,9,15,2,2,4,5,5,11,2,2,8,9
36,3,Austin Hubbard,0,6,17,35%,25,45,1,4,25%,0,0,2:32,4,15,1,1,1,1,5,15,0,0,1,2
37,1,Leon Edwards,0,20,29,68%,20,29,0,0,---,0,0,0:15,8,16,11,12,1,1,8,17,12,12,0,0
37,1,Sean Brady,0,19,39,48%,47,69,1,1,100%,0,0,0:54,10,27,6,6,3,6,13,33,6,6,0,0
37,2,Leon Edwards,0,0,0,---,0,0,0,0,---,0,0,0:00,0,0,0,0,0,0,0,0,0,0,0,0
37,2,Sean Brady,0,19,22,86%,76,95,2,2,100%,0,0,4:57,18,21,1,1,0,0,0,1,0,0,19,21
37,3,Leon Edwards,0,3,4,75%,3,4,0,1,0%,0,0,0:00,2,3,0,0,1,1,3,4,0,0,0,0
37,3,Sean Brady,0,14,21,66%,86,113,1,2,50%,0,0,4:09,13,19,1,2,0,0,1,8,1,1,12,12
37,4,Leon Edwards,0,0,2,0%,0,2,0,0,---,0,0,0:00,0,2,0,0,0,0,0,2,0,0,0,0
37,4,Sean Brady,0,5,11,45%,12,18,1,2,50%,1,0,1:10,3,9,0,0,2,2,5,11,0,0,0,0
38,1,Jan Blachowicz,0,18,31,58%,18,31,0,0,---,0,0,0:00,3,11,1,4,14,16,18,31,0,0,0,0
38,1,Carlos Ulberg,0,15,32,46%,15,32,0,0,---,0,0,0:00,2,16,1,4,12,12,15,32,0,0,0,0
38,2,Jan Blachowicz,0,16,33,48%,16,33,0,0,---,0,0,0:00,6,16,2,8,8,9,16,33,0,0,0,0
38,2,Carlos Ulberg,0,29,60,48%,29,60,0,0,---,0,0,0:02,6,30,3,7,20,23,28,59,1,1,0,0
38,3,Jan Blachowicz,0,25,67,37%,25,67,0,1,0%,0,0,0:00,8,40,7,14,10,13,25,67,0,0,0,0
38,3,Carlos Ulberg,0,31,65,47%,31,65,0,1,0%,0,0,0:06,11,41,2,4,18,20,31,65,0,0,0,0
39,1,Gunnar Nelson,0,5,9,55%,13,20,1,1,100%,0,0,2:55,3,7,1,1,1,1,1,4,1,1,3,4
39,1,Kevin Holland,1,19,37,51%,31,51,0,1,0%,0,0,0:08,10,24,3,5,6,8,9,20,4,4,6,13
39,2,Gunnar Nelson,0,3,6,50%,7,11,1,5,20%,0,0,3:22,1,4,2,2,0,0,1,3,2,2,0,1
39,2,Kevin Holland,0,17,23,73%,73,82,0,0,---,0,0,0:29,9,15,6,6,2,2,3,7,6,7,8,9
39,3,Gunnar Nelson,0,7,9,77%,10,13,1,4,25%,1,0,3:12,6,8,1,1,0,0,0,0,4,5,3,4
39,3,Kevin Holland,0,19,29,65%,34,45,0,0,---,0,0,0:27,11,18,6,9,2,2,3,7,12,16,4,6
40,1,Molly McCann,0,9,21,42%,14,28,0,0,---,0,0,0:00,6,17,2,3,1,1,4,11,0,0,5,10
40,1,Alexia Thainara,0,11,21,52%,17,32,1,1,100%,2,0,3:24,7,13,1,2,3,6,6,14,0,0,5,7
41,1,Jordan Vucenic,0,1,3,33%,4,6,0,0,---,0,0,0:00,1,1,0,0,0,2,1,3,0,0,0,0
41,1,Chris Duncan,1,9,13,69%,16,21,1,1,100%,0,0,3:55,5,7,4,4,0,2,3,5,0,0,6,8
41,2,Jordan Vucenic,0,15,23,65%,18,26,1,2,50%,0,0,0:12,12,20,1,1,2,2,11,19,2,2,2,2
41,2,Chris Duncan,0,6,27,22%,8,29,3,4,75%,1,0,1:42,4,24,1,1,1,2,5,25,1,2,0,0
42,1,Nathaniel Wood,1,15,26,57%,31,42,0,0,---,0,0,0:51,9,17,1,1,5,8,8,15,0,0,7,11
42,1,Morgan Charriere,0,5,10,50%,30,39,0,0,---,0,1,2:40,2,5,0,0,3,5,3,6,0,0,2,4
42,2,Nathaniel Wood,0,35,51,68%,36,52,0,0,---,1,0,0:09,21,35,4,5,10,11,32,48,3,3,0,0
42,2,Morgan Charriere,0,18,38,47%,20,40,1,3,33%,0,0,0:44,9,28,8,8,1,2,16,36,2,2,0,0
42,3,Nathaniel Wood,0,22,42,52%,22,42,0,0,---,0,0,0:00,12,28,0,2,10,12,22,41,0,1,0,0
